iteration,latency_ms
0,26.1971
1,22.6866
2,22.8991
3,22.8223
4,22.7517
5,22.722
6,22.709
7,22.7236
8,22.6893
9,22.7289
10,22.7083
11,22.956
12,22.7074
13,22.8861
14,22.7794
15,22.7088
16,22.7531
17,29.5123
18,28.6763
19,29.9363
20,29.6154
21,33.2588
22,29.1076
23,28.9719
24,29.9518
25,29.5807
26,29.6285
27,29.7132
28,30.6658
29,30.6932
30,28.9541
31,28.7904
32,29.8606
33,28.7774
34,30.0371
35,29.5054
36,29.6582
37,29.5604
38,32.5846
39,28.8913
40,29.739
41,29.7342
42,29.7059
43,29.3941
44,29.5932
45,29.6422
46,29.7892
47,29.2324
48,29.5026
49,29.6368
50,29.6685
51,30.3211
52,29.7176
53,24.109
54,22.7339
55,22.735
56,27.282
57,22.7235
58,22.6664
59,22.6885
60,22.7566
61,22.7605
62,23.4777
63,22.7588
64,22.7806
65,23.1243
66,22.7192
67,22.7279
68,22.7519
69,22.6897
70,23.1908
71,24.339
72,22.7453
73,22.7509
74,22.7613
75,23.6602
76,22.7556
77,23.5679
78,26.3182
79,23.8913
80,22.7341
81,22.6645
82,22.7255
83,22.7639
84,22.8582
85,22.7842
86,22.7345
87,22.7054
88,22.7871
89,23.3594
90,22.8688
91,22.7462
92,23.356
93,22.7918
94,23.1881
95,23.7626
96,22.7421
97,22.7775
98,22.8119
99,23.6019
